,REFTYPE,SESSION_IDENTIFIER,FRAME,WORLDPOSX,WORLDPOSY,WORLDPOSZ
1083,RIGHT,14023301428294605882,3672,-44.095436096191406,-300.6586608886719,3.363200664520264
1084,RIGHT,14023301428294605882,5073,-726.7876586914062,807.3749389648438,4.001923561096191
1085,RIGHT,14023301428294605882,5081,-726.1410522460938,807.4205322265625,4.000161170959473
1086,RIGHT,14023301428294605882,5104,-723.7734985351562,807.456298828125,3.982004404067993
1087,RIGHT,14023301428294605882,5113,-722.0733032226562,807.5320434570312,3.971949815750122
1088,RIGHT,14023301428294605882,5639,-392.1046142578125,728.2041015625,3.0466554164886475
1089,RIGHT,14023301428294605882,5641,-390.9019775390625,726.2293090820312,3.054155111312866
1090,RIGHT,14023301428294605882,5644,-389.8756103515625,724.5531005859375,3.059342861175537
1091,RIGHT,14023301428294605882,5645,-389.1935729980469,723.4437255859375,3.06298303604126
1092,RIGHT,14023301428294605882,5646,-388.6833190917969,722.61572265625,3.0657293796539307
1093,RIGHT,14023301428294605882,5648,-387.6653137207031,720.9694213867188,3.0722815990448
1094,RIGHT,14023301428294605882,5652,-385.4731140136719,717.44970703125,3.084800720214844
1095,RIGHT,14023301428294605882,5654,-384.4672546386719,715.8436279296875,3.0899131298065186
1096,RIGHT,14023301428294605882,5662,-380.07135009765625,708.873046875,3.1194252967834477
1097,RIGHT,14023301428294605882,5663,-379.4588623046875,707.9059448242188,3.123243808746338
1098,RIGHT,14023301428294605882,5664,-379.00872802734375,707.1958618164062,3.1259899139404297
1099,RIGHT,14023301428294605882,6161,-171.11375427246094,724.0411987304688,2.6540589332580566
1100,RIGHT,14023301428294605882,6164,-169.25131225585938,722.263427734375,2.662313938140869
1101,RIGHT,14023301428294605882,6170,-165.28567504882812,718.4629516601562,2.6839046478271484
1102,RIGHT,14023301428294605882,6174,-162.67897033691406,715.9522094726562,2.696995496749878
1103,RIGHT,14023301428294605882,6176,-161.07781982421875,714.40380859375,2.705986976623535
1104,RIGHT,14023301428294605882,6179,-158.6958770751953,712.0921020507812,2.718681573867798
1105,RIGHT,14023301428294605882,6180,-157.95822143554688,711.3741455078125,2.7242159843444824
1106,RIGHT,14023301428294605882,6182,-156.19798278808594,709.6719970703125,2.7339327335357666
1107,RIGHT,14023301428294605882,6191,-149.20379638671875,702.9475708007812,2.777829647064209
1108,RIGHT,14023301428294605882,6193,-147.49481201171875,701.3067626953125,2.780749559402466
1109,RIGHT,14023301428294605882,6194,-146.3367919921875,700.1947021484375,2.7819647789001465
1110,RIGHT,14023301428294605882,3673,-43.4954833984375,-299.10711669921875,3.368163108825684
1111,RIGHT,14023301428294605882,3674,-42.69554138183594,-297.0317687988281,3.3733041286468506
1112,RIGHT,14023301428294605882,3675,-42.09992980957031,-295.4824523925781,3.3768627643585205
1113,RIGHT,14023301428294605882,3676,-41.50298309326172,-293.9258117675781,3.380640983581543
1114,RIGHT,14023301428294605882,3677,-40.70839691162109,-291.8482971191406,3.385596990585327
1115,RIGHT,14023301428294605882,3678,-40.11358642578125,-290.288818359375,3.389512062072754
1116,RIGHT,14023301428294605882,3679,-39.51970291137695,-288.728515625,3.393595933914185
1117,RIGHT,14023301428294605882,3680,-38.92660903930664,-287.166015625,3.397655963897705
1118,RIGHT,14023301428294605882,3861,-24.71159553527832,-35.568572998046875,3.5970897674560547
1119,RIGHT,14023301428294605882,3862,-25.15898704528809,-34.06333541870117,3.6021604537963867
1120,RIGHT,14023301428294605882,3863,-25.508214950561523,-32.93886947631836,3.60437273979187
1121,RIGHT,14023301428294605882,3864,-25.976755142211918,-31.44215583801269,3.607497453689575
1122,RIGHT,14023301428294605882,3865,-26.33099937438965,-30.320003509521484,3.6109793186187744
1123,RIGHT,14023301428294605882,3866,-26.690134048461918,-29.19950294494629,3.614481449127197
1124,RIGHT,14023301428294605882,3867,-27.05178642272949,-28.078777313232425,3.618220329284668
1125,RIGHT,14023301428294605882,3869,-27.536155700683597,-26.58677864074707,3.622768640518189
1126,RIGHT,14023301428294605882,3871,-27.902517318725582,-25.46901512145996,3.625460386276245
1127,RIGHT,14023301428294605882,3874,-28.394163131713867,-23.978195190429688,3.6292786598205566
1128,RIGHT,14023301428294605882,3876,-28.76262092590332,-22.86302375793457,3.633166790008545
1129,RIGHT,14023301428294605882,3048,196.84506225585935,-836.763916015625,3.1727306842803955
1130,RIGHT,14023301428294605882,3049,196.1396942138672,-836.331298828125,3.1839609146118164
1131,RIGHT,14023301428294605882,3052,193.74871826171875,-834.8990478515625,3.224072933197021
1132,RIGHT,14023301428294605882,3054,192.04025268554688,-833.9070434570312,3.2469468116760254
1133,RIGHT,14023301428294605882,3055,191.2985382080078,-833.4851684570312,3.2550806999206543
1134,RIGHT,14023301428294605882,3056,190.5443878173828,-833.0616455078125,3.2622218132019043
1135,RIGHT,14023301428294605882,3058,189.5448303222656,-832.5098876953125,3.2719221115112305
1136,RIGHT,14023301428294605882,3444,-90.51350402832033,-587.3814086914062,3.5293192863464355
1137,RIGHT,14023301428294605882,4990,-730.1893920898438,792.6323852539062,3.97066330909729
1138,RIGHT,14023301428294605882,4992,-730.3397827148438,793.4043579101562,3.974310159683228
1139,RIGHT,14023301428294605882,4994,-730.4896850585938,794.1585693359375,3.98091721534729
1140,RIGHT,14023301428294605882,4996,-730.6332397460938,794.892822265625,3.987303972244263
1141,RIGHT,14023301428294605882,4915,-721.5715942382812,745.8515014648438,3.641504287719727
1142,RIGHT,14023301428294605882,4921,-722.61328125,750.9378662109375,3.674195766448975
1143,RIGHT,14023301428294605882,4924,-723.2045288085938,753.9467163085938,3.695831060409546
1144,RIGHT,14023301428294605882,4926,-723.5912475585938,755.9632568359375,3.710394382476807
1145,RIGHT,14023301428294605882,4928,-723.9037475585938,757.6248168945312,3.722334861755371
1146,RIGHT,14023301428294605882,4931,-724.2456665039062,759.4794311523438,3.735263347625733
1147,RIGHT,14023301428294605882,4934,-724.743896484375,762.2544555664062,3.754297018051148
1148,RIGHT,14023301428294605882,4940,-725.4624633789062,766.3970336914062,3.783582210540772
1149,RIGHT,14023301428294605882,4941,-725.5835571289062,767.1148071289062,3.7884790897369385
1150,RIGHT,14023301428294605882,4943,-725.8228149414062,768.5386352539062,3.798100471496582
1151,RIGHT,14023301428294605882,4945,-726.0962524414062,770.1795043945312,3.808616161346436
1152,RIGHT,14023301428294605882,5614,-406.0634460449219,752.0181274414062,2.9590463638305664
1153,RIGHT,14023301428294605882,4998,-730.7553100585938,795.5059814453125,3.9910168647766113
1154,RIGHT,14023301428294605882,5002,-731.0054321289062,796.7801513671875,3.998793601989746
1155,RIGHT,14023301428294605882,5524,-455.5315856933594,836.6771240234375,2.5265157222747803
1156,RIGHT,14023301428294605882,5526,-454.4554138183594,834.9671020507812,2.5130844116210938
1157,RIGHT,14023301428294605882,5528,-453.5331726074219,833.4719848632812,2.5037336349487305
1158,RIGHT,14023301428294605882,5530,-452.4483947753906,831.693603515625,2.494906425476074
1159,RIGHT,14023301428294605882,5532,-451.5079345703125,830.14404296875,2.489799737930298
1160,RIGHT,14023301428294605882,5539,-448.2733154296875,824.8057250976562,2.4602162837982178
1161,RIGHT,14023301428294605882,5541,-447.1040344238281,822.8681640625,2.4539597034454346
1162,RIGHT,14023301428294605882,5542,-446.60009765625,822.0283203125,2.4557101726531982
1163,RIGHT,14023301428294605882,5545,-444.8987731933594,819.1720581054688,2.460495710372925
1164,RIGHT,14023301428294605882,5546,-444.2111206054688,818.0083618164062,2.4585230350494385
1165,RIGHT,14023301428294605882,5548,-443.1714477539063,816.2401123046875,2.4563910961151123
1166,RIGHT,14023301428294605882,6443,19.712268829345703,540.3259887695312,3.4775586128234863
1167,RIGHT,14023301428294605882,6444,19.97694396972656,540.0525512695312,3.479046583175659
1168,RIGHT,14023301428294605882,6448,21.216236114501957,538.811767578125,3.482259511947632
1169,RIGHT,14023301428294605882,6453,22.40306282043457,537.6469116210938,3.488300323486328
1170,RIGHT,14023301428294605882,6455,23.06925773620605,536.9978637695312,3.490363836288452
1171,RIGHT,14023301428294605882,6462,25.374095916748047,534.7635498046875,3.493792057037353
1172,RIGHT,14023301428294605882,6466,26.856372833251957,533.330810546875,3.4901907444000244
1173,RIGHT,14023301428294605882,6467,27.18209648132324,533.0160522460938,3.4887521266937256
1174,RIGHT,14023301428294605882,6471,28.739675521850582,531.5121459960938,3.488453865051269
1175,RIGHT,14023301428294605882,6472,29.080402374267575,531.1829223632812,3.4874656200408936
1176,RIGHT,14023301428294605882,6483,31.42490577697754,528.91796875,3.486306667327881
1177,RIGHT,14023301428294605882,4989,-730.1249389648438,792.2964477539062,3.968967914581299
1178,RIGHT,14023301428294605882,5507,-463.40728759765625,847.4760131835938,2.5878751277923584
1179,RIGHT,14023301428294605882,5508,-462.8929138183594,846.878173828125,2.584179162979126
1180,RIGHT,14023301428294605882,5509,-462.2158508300781,846.0673828125,2.58132004737854
1181,RIGHT,14023301428294605882,5510,-461.7139892578125,845.44970703125,2.579751968383789
1182,RIGHT,14023301428294605882,5514,-460.2364501953125,843.5479736328125,2.5696780681610107
1183,RIGHT,14023301428294605882,5053,-729.1884765625,806.7682495117188,4.027568340301514
1184,RIGHT,14023301428294605882,5056,-728.7326049804688,806.986572265625,4.007235527038574
1185,RIGHT,14023301428294605882,5060,-728.3145751953125,807.1311645507812,3.9994637966156006
1186,RIGHT,14023301428294605882,5061,-728.17431640625,807.16943359375,4.003866195678711
1187,RIGHT,14023301428294605882,5062,-728.03369140625,807.2030639648438,4.007723331451416
1188,RIGHT,14023301428294605882,5515,-459.7525939941406,842.8972778320312,2.565159797668457
1189,RIGHT,14023301428294605882,5521,-456.6114807128906,838.349609375,2.5385334491729736
1190,RIGHT,14023301428294605882,6407,9.032464027404783,554.6495971679688,3.483119010925293
1191,RIGHT,14023301428294605882,6412,10.384218215942385,552.12060546875,3.46794056892395
1192,RIGHT,14023301428294605882,6416,11.654640197753906,549.9890747070312,3.4584827423095703
1193,RIGHT,14023301428294605882,6420,12.872062683105469,548.1705322265625,3.4533441066741943
1194,RIGHT,14023301428294605882,6423,13.826440811157228,546.8712768554688,3.4509191513061523
1195,RIGHT,14023301428294605882,6425,14.403631210327148,546.131591796875,3.4535279273986816
1196,RIGHT,14023301428294605882,6431,16.328811645507812,543.8753051757812,3.465476751327514
1197,RIGHT,14023301428294605882,6433,16.61451530456543,543.562744140625,3.4665682315826416
1198,RIGHT,14023301428294605882,6436,17.644657135009766,542.46435546875,3.4704365730285645
1199,RIGHT,14023301428294605882,6439,18.553939819335938,541.5195922851562,3.472194194793701
1200,RIGHT,14023301428294605882,6441,19.18059730529785,540.8748168945312,3.4743456840515137
1201,RIGHT,14023301428294605882,4871,-709.3690795898438,696.3187866210938,3.487834453582764
1202,RIGHT,14023301428294605882,4872,-709.8748168945312,698.1104736328125,3.4901351928710938
1203,RIGHT,14023301428294605882,4874,-710.6158447265625,700.7489013671875,3.4910504817962646
1204,RIGHT,14023301428294605882,4883,-713.7199096679688,712.1292724609375,3.508542537689209
1205,RIGHT,14023301428294605882,4886,-714.6712646484375,715.83642578125,3.516894817352295
1206,RIGHT,14023301428294605882,4887,-714.9432373046875,716.92431640625,3.519502878189087
1207,RIGHT,14023301428294605882,4890,-715.4744262695312,719.0823364257812,3.5248913764953613
1208,RIGHT,14023301428294605882,4891,-715.8198852539062,720.5089721679688,3.5285983085632324
1209,RIGHT,14023301428294605882,4895,-716.9114379882812,725.1085205078125,3.541701078414917
1210,RIGHT,14023301428294605882,4905,-719.2984008789062,735.4845581054688,3.5823683738708496
1211,RIGHT,14023301428294605882,4913,-721.0819091796875,743.5444946289062,3.627255916595459
1212,RIGHT,14023301428294605882,5616,-404.97210693359375,750.111083984375,2.9639902114868164
1213,RIGHT,14023301428294605882,5586,-423.319091796875,782.1685791015625,2.76387357711792
1214,RIGHT,14023301428294605882,5588,-421.934326171875,779.7643432617188,2.7920167446136475
1215,RIGHT,14023301428294605882,5590,-420.551513671875,777.3610229492188,2.819124937057495
1216,RIGHT,14023301428294605882,5592,-419.1735229492188,774.9634399414062,2.8461217880249023
1217,RIGHT,14023301428294605882,5596,-416.63037109375,770.5239868164062,2.892884492874145
1218,RIGHT,14023301428294605882,5601,-413.3507995605469,764.787841796875,2.9122097492218018
1219,RIGHT,14023301428294605882,5603,-412.017578125,762.4501342773438,2.922513246536255
1220,RIGHT,14023301428294605882,5605,-410.69525146484375,760.1312255859375,2.930895566940308
1221,RIGHT,14023301428294605882,5607,-409.5711669921875,758.1603393554688,2.935293912887573
1222,RIGHT,14023301428294605882,5608,-409.0120849609375,757.1798706054688,2.937889575958252
1223,RIGHT,14023301428294605882,5612,-406.6122741699219,752.9771118164062,2.9562292098999023
1224,RIGHT,14023301428294605882,4988,-730.0372314453125,791.8442993164062,3.9646501541137695
1225,RIGHT,14023301428294605882,4978,-729.2922973632812,787.9474487304688,3.928334474563599
1226,RIGHT,14023301428294605882,4984,-729.7453002929688,790.3276977539062,3.949854612350464
1227,RIGHT,14023301428294605882,4987,-729.9699096679688,791.50048828125,3.9610114097595215
1228,RIGHT,14023301428294605882,4239,-249.22976684570312,232.91012573242188,3.670035362243652
1229,RIGHT,14023301428294605882,4240,-249.95977783203125,233.47743225097656,3.6674766540527344
1230,RIGHT,14023301428294605882,4241,-250.69332885742188,234.0380096435547,3.66483211517334
1231,RIGHT,14023301428294605882,4242,-251.43179321289065,234.59165954589844,3.662422180175781
1232,RIGHT,14023301428294605882,4244,-252.1752166748047,235.1371612548828,3.659733295440674
1233,RIGHT,14023301428294605882,4246,-252.9239044189453,235.67306518554688,3.657106876373291
1234,RIGHT,14023301428294605882,4247,-253.9307861328125,236.3714904785156,3.654433012008667
1235,RIGHT,14023301428294605882,4248,-254.69161987304688,236.88226318359372,3.652075529098511
1236,RIGHT,14023301428294605882,4249,-255.45872497558597,237.3819732666016,3.649550676345825
1237,RIGHT,14023301428294605882,4250,-256.23211669921875,237.86996459960935,3.646742820739746
1238,RIGHT,14023301428294605882,4434,-391.6209411621094,232.10792541503903,3.4644932746887207
1239,RIGHT,14023301428294605882,4435,-392.1062927246094,232.2994079589844,3.464030504226685
1240,RIGHT,14023301428294605882,4436,-392.4681396484375,232.45578002929688,3.463464498519897
1241,RIGHT,14023301428294605882,4437,-392.9449462890625,232.67996215820312,3.463507413864136
1242,RIGHT,14023301428294605882,3011,219.91114807128903,-853.7107543945312,2.9478743076324463
1243,RIGHT,14023301428294605882,3012,219.38185119628903,-853.30517578125,2.9513309001922607
1244,RIGHT,14023301428294605882,3015,217.62042236328125,-851.9052734375,2.968391895294189
1245,RIGHT,14023301428294605882,3016,217.089599609375,-851.4729614257812,2.9729785919189453
1246,RIGHT,14023301428294605882,3018,215.8415985107422,-850.4505615234375,2.983015298843384
1247,RIGHT,14023301428294605882,3020,215.30078125,-850.0072021484375,2.984617233276367
1248,RIGHT,14023301428294605882,4104,-133.43910217285156,135.9359893798828,3.5518383979797363
1249,RIGHT,14023301428294605882,4105,-134.3623809814453,136.75279235839844,3.5539791584014893
1250,RIGHT,14023301428294605882,4106,-135.6002960205078,137.84068298339844,3.557488441467285
1251,RIGHT,14023301428294605882,4107,-136.53456115722656,138.6543731689453,3.560475349426269
1252,RIGHT,14023301428294605882,4108,-137.78538513183594,139.73341369628906,3.564985752105713
1253,RIGHT,14023301428294605882,4109,-138.72804260253906,140.539306640625,3.568702459335327
1254,RIGHT,14023301428294605882,4110,-139.98995971679688,141.6095733642578,3.5738649368286133
1255,RIGHT,14023301428294605882,4111,-140.94117736816406,142.41073608398438,3.577627420425415
1256,RIGHT,14023301428294605882,4113,-141.89549255371094,143.21044921875,3.5813419818878174
1257,RIGHT,14023301428294605882,4114,-142.8514404296875,144.008056640625,3.585568189620972
1258,RIGHT,14023301428294605882,4115,-144.13023376464844,145.07090759277344,3.59191632270813
1259,RIGHT,14023301428294605882,4238,-248.50466918945312,232.3383026123047,3.672394275665283
1260,RIGHT,14023301428294605882,4438,-393.2984924316406,232.85992431640625,3.46441388130188
1261,RIGHT,14023301428294605882,4439,-393.64697265625,233.0490875244141,3.4657323360443115
1262,RIGHT,14023301428294605882,4440,-393.9893493652344,233.24708557128903,3.466900110244751
1263,RIGHT,14023301428294605882,4441,-394.437744140625,233.5252227783203,3.4689674377441406
1264,RIGHT,14023301428294605882,4442,-394.76568603515625,233.74278259277344,3.469771146774292
1265,RIGHT,14023301428294605882,4443,-395.0885620117188,233.96910095214844,3.469557762145996
1266,RIGHT,14023301428294605882,4444,-395.4059143066406,234.20355224609372,3.468960285186768
1267,RIGHT,14023301428294605882,2836,323.9589233398437,-822.8062744140625,3.1955573558807373
1268,RIGHT,14023301428294605882,2837,323.0101928710937,-823.2523803710938,3.194936752319336
1269,RIGHT,14023301428294605882,2839,321.1195983886719,-824.15625,3.1946187019348145
1270,RIGHT,14023301428294605882,2847,312.9994812011719,-828.2457275390625,3.1719157695770264
1271,RIGHT,14023301428294605882,2850,309.9127197265625,-829.8771362304688,3.165724515914917
1272,RIGHT,14023301428294605882,2852,307.773681640625,-831.0325317382812,3.1653738021850586
1273,RIGHT,14023301428294605882,2853,306.5629272460937,-831.6956176757812,3.1638400554656982
1274,RIGHT,14023301428294605882,2854,305.6629333496094,-832.1926879882812,3.1609203815460205
1275,RIGHT,14023301428294605882,2855,304.76922607421875,-832.6887817382812,3.1578304767608643
1276,RIGHT,14023301428294605882,2856,303.8834533691406,-833.1829223632812,3.154257297515869
1277,RIGHT,14023301428294605882,2858,301.8492431640625,-834.3283081054688,3.1424362659454346
1278,RIGHT,14023301428294605882,5932,-279.6160583496094,731.0441284179688,2.650398969650269
1279,RIGHT,14023301428294605882,6487,32.27125930786133,528.1005859375,3.482571840286255
1280,RIGHT,14023301428294605882,5194,-705.16796875,813.2576293945312,3.923799514770508
1281,RIGHT,14023301428294605882,5196,-704.1924438476562,813.5398559570312,3.921103239059448
1282,RIGHT,14023301428294605882,5198,-703.3351440429688,813.7852172851562,3.918732881546021
1283,RIGHT,14023301428294605882,5698,-366.0649719238281,687.210205078125,3.202727794647217
1284,RIGHT,14023301428294605882,5699,-365.7319946289063,686.7164916992188,3.20475435256958
1285,RIGHT,14023301428294605882,5700,-365.3999633789063,686.22509765625,3.20637583732605
1286,RIGHT,14023301428294605882,5702,-365.0694885253906,685.7371215820312,3.207858800888061
1287,RIGHT,14023301428294605882,5706,-363.6525573730469,683.6593627929688,3.216479539871216
1288,RIGHT,14023301428294605882,5708,-362.893798828125,682.5660400390625,3.2217085361480717
1289,RIGHT,14023301428294605882,6122,-191.1376953125,744.3374633789062,2.5953822135925293
1290,RIGHT,14023301428294605882,6133,-186.1834259033203,739.2096557617188,2.608766555786133
1291,RIGHT,14023301428294605882,6138,-183.6743621826172,736.4752807617188,2.614541292190552
1292,RIGHT,14023301428294605882,6139,-183.0380706787109,735.7897338867188,2.6152150630950928
1293,RIGHT,14023301428294605882,6143,-181.42372131347656,734.0690307617188,2.616239070892334
1294,RIGHT,14023301428294605882,6144,-180.93429565429688,733.5543823242188,2.6171581745147705
1295,RIGHT,14023301428294605882,6145,-180.44073486328125,733.0377807617188,2.619002342224121
1296,RIGHT,14023301428294605882,6152,-176.682373046875,729.3466186523438,2.631835699081421
1297,RIGHT,14023301428294605882,6153,-175.98043823242188,728.6747436523438,2.635712146759033
1298,RIGHT,14023301428294605882,5738,-354.7646789550781,673.0850219726562,3.229656934738159
1299,RIGHT,14023301428294605882,5742,-354.0082397460937,672.4840698242188,3.2292919158935547
1300,RIGHT,14023301428294605882,5743,-353.62628173828125,672.1997680664062,3.2297542095184326
1301,RIGHT,14023301428294605882,6155,-174.91786193847656,727.6611938476562,2.6404378414154053
1302,RIGHT,14023301428294605882,6157,-173.6630859375,726.4679565429688,2.6460297107696533
1303,RIGHT,14023301428294605882,5188,-707.4384155273438,812.5785522460938,3.9301016330718994
1304,RIGHT,14023301428294605882,5190,-706.91796875,812.7371215820312,3.928988933563232
1305,RIGHT,14023301428294605882,5709,-362.5682678222656,682.1036376953125,3.224639177322388
1306,RIGHT,14023301428294605882,5710,-362.1336975097656,681.4923095703125,3.2275283336639404
1307,RIGHT,14023301428294605882,5713,-361.4800720214844,680.5906982421875,3.2317802906036377
1308,RIGHT,14023301428294605882,5718,-359.59765625,678.1384887695312,3.2316601276397705
1309,RIGHT,14023301428294605882,5719,-359.14605712890625,677.5869750976562,3.231006622314453
1310,RIGHT,14023301428294605882,6217,-123.70848083496094,678.457275390625,2.8800694942474365
1311,RIGHT,14023301428294605882,6218,-122.67151641845705,677.4612426757812,2.88301682472229
1312,RIGHT,14023301428294605882,6219,-121.27845764160156,676.1232299804688,2.8867805004119877
1313,RIGHT,14023301428294605882,6220,-120.22663879394533,675.113037109375,2.890331268310547
1314,RIGHT,14023301428294605882,6222,-118.10616302490234,673.0765991210938,2.899407148361206
1315,RIGHT,14023301428294605882,6226,-114.5179214477539,669.6300659179688,2.91127347946167
1316,RIGHT,14023301428294605882,6230,-110.49998474121094,665.771484375,2.929722785949707
1317,RIGHT,14023301428294605882,6231,-109.39195251464844,664.7073974609375,2.932051420211792
1318,RIGHT,14023301428294605882,6232,-107.90663146972656,663.2807006835938,2.934489250183105
1319,RIGHT,14023301428294605882,6234,-105.6602554321289,661.1233520507812,2.942932367324829
1320,RIGHT,14023301428294605882,6246,-93.35549926757812,649.3051147460938,2.996504783630371
1321,RIGHT,14023301428294605882,3454,-93.12190246582033,-575.1126098632812,3.5683841705322266
1322,RIGHT,14023301428294605882,3455,-93.49651336669922,-573.3010864257812,3.574805736541748
1323,RIGHT,14023301428294605882,3458,-94.05128479003906,-570.5906982421875,3.5832810401916504
1324,RIGHT,14023301428294605882,3460,-94.68460083007812,-567.4417114257812,3.590287208557129
1325,RIGHT,14023301428294605882,2649,492.68267822265625,-744.5404052734375,3.7926182746887207
1326,RIGHT,14023301428294605882,2651,491.18072509765625,-745.6312255859375,3.787952899932861
1327,RIGHT,14023301428294605882,2654,488.4208679199219,-747.6176147460938,3.773604869842529
1328,RIGHT,14023301428294605882,2655,487.6640319824219,-748.1576538085938,3.770914316177368
1329,RIGHT,14023301428294605882,2658,485.9010009765625,-749.4060668945312,3.766995429992676
1330,RIGHT,14023301428294605882,2659,485.1417236328125,-749.9393920898438,3.7647411823272714
1331,RIGHT,14023301428294605882,2661,483.6220397949219,-751.0009155273438,3.759164810180664
1332,RIGHT,14023301428294605882,2663,481.8424377441406,-752.2316284179688,3.749009132385254
1333,RIGHT,14023301428294605882,2664,481.0768127441406,-752.7570190429688,3.744487762451172
1334,RIGHT,14023301428294605882,2665,480.056396484375,-753.4533081054688,3.739767789840698
1335,RIGHT,14023301428294605882,2667,479.2884216308594,-753.9733276367188,3.737283229827881
1336,RIGHT,14023301428294605882,4305,-299.07373046875,243.39784240722656,3.539270401000977
1337,RIGHT,14023301428294605882,4307,-300.16802978515625,243.29052734375,3.5351154804229736
1338,RIGHT,14023301428294605882,4308,-300.98834228515625,243.20236206054688,3.5317137241363525
1339,RIGHT,14023301428294605882,4309,-301.81011962890625,243.1080322265625,3.5292181968688965
1340,RIGHT,14023301428294605882,4310,-302.6307373046875,243.0081024169922,3.529303789138794
1341,RIGHT,14023301428294605882,4311,-303.72613525390625,242.8667755126953,3.529697895050049
1342,RIGHT,14023301428294605882,4312,-304.5482177734375,242.75531005859372,3.529585599899292
1343,RIGHT,14023301428294605882,3423,-84.30402374267578,-615.4931640625,3.43286395072937
1344,RIGHT,14023301428294605882,3426,-85.39144134521484,-610.5155029296875,3.45401668548584
1345,RIGHT,14023301428294605882,3927,-40.859596252441406,8.548920631408691,3.7326955795288086
1346,RIGHT,14023301428294605882,3929,-41.333377838134766,9.632774353027344,3.737250566482544
1347,RIGHT,14023301428294605882,3931,-41.81098175048828,10.7191162109375,3.7429449558258057
1348,RIGHT,14023301428294605882,3933,-42.455543518066406,12.161348342895508,3.749652624130249
1349,RIGHT,14023301428294605882,3935,-42.943267822265625,13.244242668151855,3.7549898624420166
1350,RIGHT,14023301428294605882,3427,-85.69124603271484,-609.1571044921875,3.454474449157715
1351,RIGHT,14023301428294605882,3434,-87.90918731689453,-599.1912841796875,3.4932949542999268
1352,RIGHT,14023301428294605882,3439,-89.21932983398438,-593.2905883789062,3.5116567611694336
1353,RIGHT,14023301428294605882,3442,-89.9185791015625,-590.1099243164062,3.5226385593414307
1354,RIGHT,14023301428294605882,3453,-92.83872985839844,-576.47216796875,3.5644545555114746
1355,RIGHT,14023301428294605882,3937,-43.43467330932617,14.329205513000488,3.759968519210816
1356,RIGHT,14023301428294605882,3939,-43.93705368041992,15.4085054397583,3.762948036193848
1357,RIGHT,14023301428294605882,3941,-44.4426383972168,16.488187789916992,3.765389919281006
1358,RIGHT,14023301428294605882,3127,126.12368774414062,-813.5933227539062,3.4638442993164062
1359,RIGHT,14023301428294605882,3130,123.74412536621094,-813.4446411132812,3.4514353275299072
1360,RIGHT,14023301428294605882,3133,120.04998016357422,-813.293701171875,3.4235599040985107
1361,RIGHT,14023301428294605882,3158,106.41838073730467,-813.243896484375,3.384649991989136
1362,RIGHT,14023301428294605882,3173,98.65872955322266,-812.994873046875,3.3637397289276123
1363,RIGHT,14023301428294605882,3175,97.3437957763672,-812.9154052734375,3.3607044219970703
1364,RIGHT,14023301428294605882,3179,95.36072540283205,-812.7750854492188,3.356461524963379
1365,RIGHT,14023301428294605882,3188,88.61958312988281,-812.1175537109375,3.3435842990875244
1366,RIGHT,14023301428294605882,3190,87.58885192871094,-811.9912109375,3.3473079204559326
1367,RIGHT,14023301428294605882,3194,85.17632293701172,-811.6710815429688,3.361863136291504
1368,RIGHT,14023301428294605882,3204,78.87130737304688,-810.6876831054688,3.388406276702881
1369,RIGHT,14023301428294605882,4300,-294.9742126464844,243.69384765625,3.536468982696533
1370,RIGHT,14023301428294605882,4301,-295.792724609375,243.6480407714844,3.5374186038970947
1371,RIGHT,14023301428294605882,4303,-297.4330139160156,243.5364990234375,3.5398943424224854
1372,RIGHT,14023301428294605882,4304,-298.25341796875,243.4704742431641,3.540505170822144
1373,RIGHT,14023301428294605882,3741,-13.609477043151855,-187.74136352539065,3.693017244338989
1374,RIGHT,14023301428294605882,3742,-13.294695854187012,-186.17724609375,3.703358411788941
1375,RIGHT,14023301428294605882,3743,-12.85977840423584,-184.1042633056641,3.715713024139404
1376,RIGHT,14023301428294605882,3744,-12.523274421691896,-182.5567779541016,3.723721027374268
1377,RIGHT,14023301428294605882,3745,-12.18026351928711,-181.01956176757807,3.731450080871582
1378,RIGHT,14023301428294605882,3746,-11.869898796081545,-179.4891815185547,3.735466957092285
1379,RIGHT,14023301428294605882,3747,-11.576665878295898,-177.47763061523438,3.73482084274292
1380,RIGHT,14023301428294605882,3748,-11.373766899108888,-175.97901916503906,3.740440368652344
1381,RIGHT,14023301428294605882,3749,-11.222786903381348,-174.4824981689453,3.7455766201019287
1382,RIGHT,14023301428294605882,3751,-11.101590156555176,-172.99871826171875,3.74971342086792
1383,RIGHT,14023301428294605882,2694,456.19720458984375,-767.7433471679688,3.6379549503326416
1384,RIGHT,14023301428294605882,2695,455.3028259277344,-768.2111206054688,3.635807275772095
1385,RIGHT,14023301428294605882,2702,450.1847839355469,-770.8145751953125,3.626389265060425
1386,RIGHT,14023301428294605882,2715,438.258544921875,-776.4737548828125,3.547996282577514
1387,RIGHT,14023301428294605882,2721,434.2422790527344,-778.2583618164062,3.543438196182251
1388,RIGHT,14023301428294605882,2724,431.4524841308594,-779.4669189453125,3.543194532394409
1389,RIGHT,14023301428294605882,2725,430.2146301269531,-779.9973754882812,3.5435492992401123
1390,RIGHT,14023301428294605882,1952,710.58642578125,-405.2785949707031,2.92836332321167
1391,RIGHT,14023301428294605882,1953,710.15283203125,-405.4543762207031,2.927868604660034
