,REFTYPE,SESSION_IDENTIFIER,FRAME,WORLDPOSX,WORLDPOSY,WORLDPOSZ
64,LEFT,18118509207215334066,2956,215.87554931640625,-872.92822265625,3.3908722400665283
65,LEFT,18118509207215334066,4684,-652.7069702148438,476.2456359863281,4.450211048126221
66,LEFT,18118509207215334066,4688,-655.244873046875,482.6243591308594,4.478347301483154
67,LEFT,18118509207215334066,1195,390.0188293457031,200.6631317138672,2.6944684982299805
68,LEFT,18118509207215334066,1196,390.1783142089844,200.3082427978516,2.695260524749756
69,LEFT,18118509207215334066,1198,390.4783935546875,199.5894470214844,2.696532964706421
70,LEFT,18118509207215334066,1200,390.7954406738281,198.73501586914065,2.698336362838745
71,LEFT,18118509207215334066,1205,391.41741943359375,196.58937072753903,2.702759027481079
72,LEFT,18118509207215334066,1227,391.5257873535156,187.0701446533203,2.7291369438171387
73,LEFT,18118509207215334066,1228,391.4330749511719,186.68161010742188,2.7303266525268555
74,LEFT,18118509207215334066,1232,390.9549560546875,185.0858459472656,2.7359182834625244
75,LEFT,18118509207215334066,1234,390.6510009765625,184.27777099609372,2.737623453140259
76,LEFT,18118509207215334066,1235,390.5108337402344,183.939697265625,2.738525629043579
77,LEFT,18118509207215334066,1236,390.31640625,183.4967498779297,2.740025281906128
78,LEFT,18118509207215334066,1237,390.1646423339844,183.16793823242188,2.7410242557525635
79,LEFT,18118509207215334066,1241,389.62982177734375,182.09228515625,2.743345022201538
80,LEFT,18118509207215334066,1242,389.4610595703125,181.7730712890625,2.7441394329071045
81,LEFT,18118509207215334066,1244,389.1126098632813,181.13548278808597,2.745875120162964
82,LEFT,18118509207215334066,1246,388.8699951171875,180.70458984375,2.7469482421875
83,LEFT,18118509207215334066,1248,388.6867370605469,180.38442993164065,2.748036623001098
84,LEFT,18118509207215334066,1186,388.4019775390625,203.61964416503903,2.6828410625457764
85,LEFT,18118509207215334066,1190,389.26025390625,202.16555786132807,2.689697742462158
86,LEFT,18118509207215334066,1175,386.1566467285156,206.7954559326172,2.6759629249572754
87,LEFT,18118509207215334066,1177,386.7042846679688,206.0782470703125,2.676278591156006
88,LEFT,18118509207215334066,1180,387.4645385742188,205.02828979492188,2.6786880493164062
89,LEFT,18118509207215334066,1184,387.9059753417969,204.383544921875,2.681513786315918
90,LEFT,18118509207215334066,2630,498.1053161621094,-753.9334716796875,3.7618117332458496
91,LEFT,18118509207215334066,2632,497.192626953125,-754.59228515625,3.759212493896485
92,LEFT,18118509207215334066,2636,493.264404296875,-757.396240234375,3.752570152282715
93,LEFT,18118509207215334066,2639,490.569091796875,-759.2716674804688,3.734339952468872
94,LEFT,18118509207215334066,2640,489.672607421875,-759.8836669921875,3.729049921035767
95,LEFT,18118509207215334066,2643,487.5869140625,-761.2828369140625,3.7179036140441895
96,LEFT,18118509207215334066,2954,216.5662078857422,-873.6820068359375,3.387815475463867
97,LEFT,18118509207215334066,2955,216.22073364257807,-873.3085327148438,3.389336585998535
98,LEFT,18118509207215334066,2957,215.5299530029297,-872.5410766601562,3.391935348510742
99,LEFT,18118509207215334066,2959,214.72076416015625,-871.6138916015625,3.395025968551636
100,LEFT,18118509207215334066,2960,214.37289428710935,-871.2085571289062,3.3961551189422607
101,LEFT,18118509207215334066,2961,214.0232086181641,-870.798095703125,3.397895812988281
102,LEFT,18118509207215334066,2962,213.55392456054688,-870.2432861328125,3.400354146957397
103,LEFT,18118509207215334066,2963,213.2002868652344,-869.8222045898438,3.4022326469421387
104,LEFT,18118509207215334066,2965,212.84327697753903,-869.3954467773438,3.4039406776428223
105,LEFT,18118509207215334066,2966,212.36215209960935,-868.8196411132812,3.406940221786499
106,LEFT,18118509207215334066,2609,517.6536865234375,-739.7122192382812,3.928799390792847
107,LEFT,18118509207215334066,2612,515.31396484375,-741.4270629882812,3.8953566551208496
108,LEFT,18118509207215334066,2613,514.3204345703125,-742.154296875,3.884025812149048
109,LEFT,18118509207215334066,2616,511.0382385253906,-744.5510864257812,3.867607831954956
110,LEFT,18118509207215334066,2618,508.77001953125,-746.2023315429688,3.853646755218506
111,LEFT,18118509207215334066,2619,507.8063354492188,-746.9025268554688,3.845057487487793
112,LEFT,18118509207215334066,6008,-52.5288314819336,629.0458984375,3.112337350845337
113,LEFT,18118509207215334066,3133,102.4303970336914,-824.3005981445312,3.580249071121216
114,LEFT,18118509207215334066,3137,100.24674987792967,-824.1290893554688,3.601257085800171
115,LEFT,18118509207215334066,3139,99.00381469726562,-824.02099609375,3.612726211547852
116,LEFT,18118509207215334066,3149,93.75707244873048,-823.48046875,3.647409439086914
117,LEFT,18118509207215334066,3160,87.91294860839844,-822.7244873046875,3.661186695098877
118,LEFT,18118509207215334066,3167,84.80313110351562,-822.2722778320312,3.670259714126587
119,LEFT,18118509207215334066,3171,82.60786437988281,-821.9353637695312,3.674947261810303
120,LEFT,18118509207215334066,3180,77.19525146484375,-821.044921875,3.688986539840698
121,LEFT,18118509207215334066,3185,74.29240417480469,-820.5347290039062,3.697303533554077
122,LEFT,18118509207215334066,3186,72.9937515258789,-820.2984008789062,3.700028896331787
123,LEFT,18118509207215334066,3198,61.12586975097656,-817.88427734375,3.7452712059021
124,LEFT,18118509207215334066,3209,50.5805549621582,-815.0870361328125,3.78548526763916
125,LEFT,18118509207215334066,2969,211.1242828369141,-867.3428955078125,3.411798477172852
126,LEFT,18118509207215334066,2971,210.222900390625,-866.2858276367188,3.419198989868164
127,LEFT,18118509207215334066,2975,208.3220367431641,-864.1094360351562,3.4033029079437256
128,LEFT,18118509207215334066,2976,207.8954162597656,-863.6326293945312,3.400026559829712
129,LEFT,18118509207215334066,2977,207.46255493164065,-863.1531982421875,3.3937809467315674
130,LEFT,18118509207215334066,2978,206.8746490478516,-862.5115966796875,3.385770559310913
131,LEFT,18118509207215334066,2979,206.42466735839844,-862.0291137695312,3.381737232208252
132,LEFT,18118509207215334066,2980,205.9698181152344,-861.5476684570312,3.3782434463500977
133,LEFT,18118509207215334066,2981,205.351318359375,-860.9031372070312,3.372492551803589
134,LEFT,18118509207215334066,2982,204.8809356689453,-860.4197387695312,3.3660669326782227
135,LEFT,18118509207215334066,3328,-49.21977615356445,-744.7804565429688,3.605947256088257
136,LEFT,18118509207215334066,3334,-53.88476943969727,-738.1778564453125,3.578713178634644
137,LEFT,18118509207215334066,3336,-55.473182678222656,-735.8159790039062,3.568686962127685
138,LEFT,18118509207215334066,3338,-56.14712142944336,-734.797119140625,3.5616555213928223
139,LEFT,18118509207215334066,3346,-61.81673812866211,-725.7825927734375,3.529814958572388
140,LEFT,18118509207215334066,3348,-62.45088958740234,-724.7222290039062,3.5259456634521484
141,LEFT,18118509207215334066,3349,-63.08065032958984,-723.6576538085938,3.521437406539917
142,LEFT,18118509207215334066,3350,-63.70516204833984,-722.5895385742188,3.5159804821014404
143,LEFT,18118509207215334066,3351,-64.32454681396484,-721.5166625976562,3.5093367099761963
144,LEFT,18118509207215334066,3361,-70.28556060791016,-710.134765625,3.469146251678467
145,LEFT,18118509207215334066,3363,-71.49246215820312,-707.4879150390625,3.476481914520264
146,LEFT,18118509207215334066,2659,472.6652526855469,-770.5451049804688,3.693592786788941
147,LEFT,18118509207215334066,2664,468.9553527832031,-772.7132568359375,3.684372663497925
148,LEFT,18118509207215334066,2666,466.9671936035156,-773.8557739257812,3.675960302352905
149,LEFT,18118509207215334066,2668,464.9729309082031,-774.9866333007812,3.6716055870056152
150,LEFT,18118509207215334066,3819,-21.369075775146484,-161.16879272460938,3.4403092861175537
151,LEFT,18118509207215334066,3821,-21.210254669189453,-158.3601531982422,3.4295992851257324
152,LEFT,18118509207215334066,3823,-21.058284759521484,-155.0814971923828,3.429668426513672
153,LEFT,18118509207215334066,3825,-20.93665313720703,-151.7972869873047,3.432891368865967
154,LEFT,18118509207215334066,3829,-20.789085388183597,-146.1595001220703,3.423222780227661
155,LEFT,18118509207215334066,264,-361.5767822265625,688.468505859375,3.0803892612457275
156,LEFT,18118509207215334066,265,-360.8910827636719,687.9224853515625,3.073984384536743
157,LEFT,18118509207215334066,296,-337.7579345703125,683.7304077148438,2.8513412475585938
158,LEFT,18118509207215334066,297,-336.7173156738281,683.9501342773438,2.841992855072021
159,LEFT,18118509207215334066,299,-335.148681640625,684.3291015625,2.832316398620605
160,LEFT,18118509207215334066,301,-333.5785217285156,684.7750244140625,2.845522880554199
161,LEFT,18118509207215334066,303,-332.5342102050781,685.1066284179688,2.8582820892333984
162,LEFT,18118509207215334066,306,-329.9352722167969,686.073974609375,2.8897647857666016
163,LEFT,18118509207215334066,308,-328.13653564453125,686.8787841796875,2.9115121364593506
164,LEFT,18118509207215334066,313,-324.6097106933594,688.8075561523438,2.94746732711792
165,LEFT,18118509207215334066,319,-322.157470703125,690.445068359375,2.9640820026397705
166,LEFT,18118509207215334066,3830,-20.756221771240234,-144.27847290039062,3.4176580905914307
167,LEFT,18118509207215334066,3832,-20.721986770629883,-141.45272827148438,3.408030271530152
168,LEFT,18118509207215334066,3834,-20.708967208862305,-139.56634521484375,3.4003164768218994
169,LEFT,18118509207215334066,3836,-20.70496368408203,-136.7343292236328,3.386934518814087
170,LEFT,18118509207215334066,3838,-20.72298622131348,-133.89805603027344,3.379361867904663
171,LEFT,18118509207215334066,3841,-20.803510665893555,-129.16050720214844,3.3800649642944336
172,LEFT,18118509207215334066,4455,-437.04986572265625,253.31509399414065,3.883292198181152
173,LEFT,18118509207215334066,4456,-437.8257141113281,253.93185424804688,3.885657787322998
174,LEFT,18118509207215334066,4459,-440.4579162597656,256.03253173828125,3.8828494548797607
175,LEFT,18118509207215334066,4464,-443.9798278808594,258.8623962402344,3.869437456130981
176,LEFT,18118509207215334066,4466,-445.9171752929688,260.4255065917969,3.8672938346862793
177,LEFT,18118509207215334066,4468,-447.6009521484375,261.7861633300781,3.863235712051392
178,LEFT,18118509207215334066,4469,-448.4511413574219,262.47332763671875,3.8610336780548096
179,LEFT,18118509207215334066,4478,-456.0301208496094,268.59344482421875,3.843127489089966
180,LEFT,18118509207215334066,4480,-457.8258972167969,270.0394592285156,3.843956470489502
181,LEFT,18118509207215334066,4483,-460.5494689941406,272.22833251953125,3.830092191696167
182,LEFT,18118509207215334066,4487,-464.543212890625,275.4324645996094,3.816019773483277
183,LEFT,18118509207215334066,1149,379.6632080078125,213.87478637695312,2.6476263999938965
184,LEFT,18118509207215334066,0,109.94334411621094,467.951904296875,3.136822462081909
185,LEFT,18118509207215334066,2,109.94334411621094,467.951904296875,3.1369144916534424
186,LEFT,18118509207215334066,19,109.94334411621094,467.951904296875,3.1369144916534424
187,LEFT,18118509207215334066,30,109.94334411621094,467.951904296875,3.1369144916534424
188,LEFT,18118509207215334066,43,109.94334411621094,467.951904296875,3.1369144916534424
189,LEFT,18118509207215334066,64,-593.9625854492188,854.7017822265625,3.6721482276916495
190,LEFT,18118509207215334066,1230,391.2271423339844,185.9285125732422,2.733311891555786
191,LEFT,18118509207215334066,1233,390.82855224609375,184.7358245849609,2.736907482147217
192,LEFT,18118509207215334066,1239,389.7949523925781,182.412841796875,2.742689609527588
193,LEFT,18118509207215334066,1243,389.2885437011719,181.4542999267578,2.7449426651000977
194,LEFT,18118509207215334066,1926,738.5054931640625,-379.0786743164063,3.263391733169556
195,LEFT,18118509207215334066,1931,739.4386596679688,-380.9282531738281,3.270089626312256
196,LEFT,18118509207215334066,1934,739.7781372070312,-381.6321105957031,3.2729432582855225
197,LEFT,18118509207215334066,1937,740.3238525390625,-382.81732177734375,3.2781853675842285
198,LEFT,18118509207215334066,1939,740.68994140625,-383.6559753417969,3.2822844982147217
199,LEFT,18118509207215334066,1189,389.0703125,202.50503540039065,2.688231945037842
200,LEFT,18118509207215334066,1191,389.4451599121094,201.82298278808597,2.6909291744232178
201,LEFT,18118509207215334066,1193,389.6824645996094,201.3628387451172,2.6926729679107666
202,LEFT,18118509207215334066,1203,391.2220153808594,197.35850524902344,2.70096206665039
203,LEFT,18118509207215334066,1204,391.32318115234375,196.9752655029297,2.7018284797668457
204,LEFT,18118509207215334066,1206,391.5052795410156,196.1995849609375,2.7035067081451416
205,LEFT,18118509207215334066,1207,391.6118469238281,195.6740264892578,2.704785108566284
206,LEFT,18118509207215334066,1216,391.9974670410156,192.11349487304688,2.7158427238464355
207,LEFT,18118509207215334066,2967,211.9955291748047,-868.3805541992188,3.409193992614746
208,LEFT,18118509207215334066,3300,-27.699892044067383,-768.9286499023438,3.7080423831939697
209,LEFT,18118509207215334066,3301,-28.53980255126953,-768.128662109375,3.70552921295166
210,LEFT,18118509207215334066,3303,-30.213109970092773,-766.511474609375,3.698267698287964
211,LEFT,18118509207215334066,3305,-32.15357971191406,-764.595458984375,3.6856656074523926
212,LEFT,18118509207215334066,2670,463.2523193359375,-775.9513549804688,3.6680891513824463
213,LEFT,18118509207215334066,2672,462.1011352539063,-776.5910034179688,3.663620233535767
214,LEFT,18118509207215334066,2675,459.1910400390625,-778.1853637695312,3.6491665840148926
215,LEFT,18118509207215334066,2676,458.30767822265625,-778.6619262695312,3.646184921264648
216,LEFT,18118509207215334066,2677,457.1275024414063,-779.2947387695312,3.642181634902954
217,LEFT,18118509207215334066,2968,211.50135803222656,-867.7904052734375,3.410820960998535
218,LEFT,18118509207215334066,3309,-34.6373405456543,-762.0721435546875,3.666359663009644
219,LEFT,18118509207215334066,3311,-36.52822494506836,-760.0921020507812,3.6599507331848153
220,LEFT,18118509207215334066,3321,-44.33046722412109,-751.126953125,3.633860111236572
221,LEFT,18118509207215334066,3322,-45.07931137084961,-750.1929321289062,3.632078647613525
222,LEFT,18118509207215334066,3323,-46.06882095336914,-748.9381103515625,3.627909183502197
223,LEFT,18118509207215334066,3324,-46.8051986694336,-747.9888305664062,3.6238274574279785
224,LEFT,18118509207215334066,3325,-47.77745819091797,-746.7149658203125,3.6172032356262207
225,LEFT,18118509207215334066,4931,-744.4896240234375,792.047607421875,4.254156112670898
226,LEFT,18118509207215334066,4932,-744.6263427734375,792.7890625,4.259600162506104
227,LEFT,18118509207215334066,4933,-744.7274780273438,793.341796875,4.2632317543029785
228,LEFT,18118509207215334066,3858,-22.339740753173828,-105.33699035644533,3.30997896194458
229,LEFT,18118509207215334066,3859,-22.49898147583008,-103.9032745361328,3.304089307785034
230,LEFT,18118509207215334066,3865,-23.535364151000977,-95.76981353759766,3.271005392074585
231,LEFT,18118509207215334066,3868,-24.24329376220703,-90.97847747802734,3.258273124694824
232,LEFT,18118509207215334066,3872,-25.255393981933597,-84.72382354736328,3.246429204940796
233,LEFT,18118509207215334066,3875,-25.82858085632324,-81.38410186767578,3.2217161655426025
234,LEFT,18118509207215334066,4489,-466.4083251953125,276.9317626953125,3.810393810272217
235,LEFT,18118509207215334066,1941,740.9905395507812,-384.3845520019531,3.286033868789673
236,LEFT,18118509207215334066,1952,742.3255615234375,-388.5504150390625,3.3080294132232666
237,LEFT,18118509207215334066,1954,742.39990234375,-388.9112243652344,3.3092873096466064
238,LEFT,18118509207215334066,1957,742.5825805664062,-390.0846252441406,3.315086841583252
239,LEFT,18118509207215334066,1219,391.9850463867188,190.5452117919922,2.7197539806365967
240,LEFT,18118509207215334066,1221,391.9165649414063,189.5415802001953,2.7223451137542725
241,LEFT,18118509207215334066,1225,391.6886596679688,187.8677978515625,2.726835250854492
242,LEFT,18118509207215334066,5465,-371.52972412109375,715.4356689453125,2.790677785873413
243,LEFT,18118509207215334066,5466,-371.072265625,714.7190551757812,2.793834686279297
244,LEFT,18118509207215334066,5467,-370.6195068359375,714.0147705078125,2.7966537475585938
245,LEFT,18118509207215334066,5468,-370.1698913574219,713.3211669921875,2.799903392791748
246,LEFT,18118509207215334066,5469,-369.576416015625,712.414306640625,2.8043200969696045
247,LEFT,18118509207215334066,5471,-368.6973571777344,711.0899047851562,2.809377670288086
248,LEFT,18118509207215334066,5496,-358.35137939453125,697.0540161132812,2.8411309719085693
249,LEFT,18118509207215334066,5508,-353.6557922363281,691.2573852539062,2.8526198863983154
250,LEFT,18118509207215334066,5511,-352.75421142578125,690.1764526367188,2.853859663009644
251,LEFT,18118509207215334066,5513,-352.40020751953125,689.7601928710938,2.85390853881836
252,LEFT,18118509207215334066,6066,34.732261657714844,545.32470703125,3.472402334213257
253,LEFT,18118509207215334066,6069,40.09236526489258,540.1741333007812,3.472507238388061
254,LEFT,18118509207215334066,6070,42.25042343139648,538.10009765625,3.46938419342041
255,LEFT,18118509207215334066,6071,43.87246322631836,536.5415649414062,3.4646596908569336
256,LEFT,18118509207215334066,6073,47.131874084472656,533.4107666015625,3.456543445587158
257,LEFT,18118509207215334066,6077,52.60230255126953,528.1585693359375,3.438272476196289
258,LEFT,18118509207215334066,6079,56.45929336547852,524.4567260742188,3.4208335876464844
259,LEFT,18118509207215334066,6080,58.11763000488281,522.8659057617188,3.4125232696533203
260,LEFT,18118509207215334066,6082,61.45920944213867,519.6620483398438,3.3972277641296387
261,LEFT,18118509207215334066,6083,63.68278503417969,517.52978515625,3.382189989089966
262,LEFT,18118509207215334066,6084,65.36421966552734,515.9179077148438,3.3681533336639404
263,LEFT,18118509207215334066,872,123.1979522705078,460.5480041503906,2.965482711791992
264,LEFT,18118509207215334066,873,124.3796615600586,459.4074401855469,2.956876039505005
265,LEFT,18118509207215334066,876,128.32589721679688,455.59185791015625,2.943134069442749
266,LEFT,18118509207215334066,878,131.09007263183594,452.9122314453125,2.9262771606445312
267,LEFT,18118509207215334066,886,139.00729370117188,445.2153930664063,2.8723936080932617
268,LEFT,18118509207215334066,890,144.17230224609375,440.1871948242188,2.812603712081909
269,LEFT,18118509207215334066,892,146.56402587890625,437.861328125,2.798423290252685
270,LEFT,18118509207215334066,895,150.56092834472656,433.9780883789063,2.780379295349121
271,LEFT,18118509207215334066,4006,-110.5267105102539,97.09014129638672,3.271618366241455
272,LEFT,18118509207215334066,4007,-111.53958129882812,98.2368621826172,3.265803813934326
273,LEFT,18118509207215334066,4009,-113.92479705810548,100.8808135986328,3.258852243423462
274,LEFT,18118509207215334066,4011,-116.3495101928711,103.49581909179688,3.2518186569213867
275,LEFT,18118509207215334066,4012,-117.39897918701172,104.60670471191406,3.2476882934570312
276,LEFT,18118509207215334066,4013,-118.45470428466795,105.7118911743164,3.243591547012329
277,LEFT,18118509207215334066,4017,-123.0964126586914,110.43709564208984,3.231109380722046
278,LEFT,18118509207215334066,4018,-124.54606628417967,111.87224578857422,3.229595184326172
279,LEFT,18118509207215334066,4019,-125.63800048828124,112.94247436523438,3.227072238922119
280,LEFT,18118509207215334066,4022,-127.83743286132812,115.0719757080078,3.2142856121063232
281,LEFT,18118509207215334066,4301,-346.8972473144531,224.13345336914065,3.480159044265747
282,LEFT,18118509207215334066,4302,-348.0029602050781,223.974609375,3.4853856563568115
283,LEFT,18118509207215334066,4304,-348.8265075683594,223.855224609375,3.490940809249878
284,LEFT,18118509207215334066,4306,-349.9115295410156,223.69712829589844,3.5034501552581787
285,LEFT,18118509207215334066,4308,-350.7126770019531,223.5802154541016,3.5189695358276367
286,LEFT,18118509207215334066,4309,-351.5106506347656,223.4640045166016,3.53430700302124
287,LEFT,18118509207215334066,4310,-352.2989196777344,223.349609375,3.543853282928467
288,LEFT,18118509207215334066,4311,-353.0802307128906,223.23655700683597,3.549356460571289
289,LEFT,18118509207215334066,4312,-354.11181640625,223.08761596679688,3.552614212036133
290,LEFT,18118509207215334066,4314,-355.8847961425781,222.83164978027344,3.5609006881713867
291,LEFT,18118509207215334066,4317,-357.3734436035156,222.61622619628903,3.5843937397003174
292,LEFT,18118509207215334066,1960,742.66552734375,-391.1016540527344,3.319485664367676
293,LEFT,18118509207215334066,1962,742.6820068359375,-391.8712463378906,3.321986436843872
294,LEFT,18118509207215334066,2598,530.6873779296875,-730.0931396484375,4.0798211097717285
295,LEFT,18118509207215334066,2602,525.848876953125,-733.6740112304688,4.002615451812744
296,LEFT,18118509207215334066,2604,523.4330444335938,-735.4573364257812,3.964499950408936
297,LEFT,18118509207215334066,2605,522.4041748046875,-736.2169189453125,3.9553513526916495
298,LEFT,18118509207215334066,2606,521.3768310546875,-736.9739379882812,3.950426578521729
299,LEFT,18118509207215334066,4491,-468.5914306640625,278.6903686523437,3.801511526107788
300,LEFT,18118509207215334066,4493,-470.797119140625,280.4708251953125,3.800339698791504
301,LEFT,18118509207215334066,4494,-471.7432861328125,281.2362976074219,3.8015174865722656
302,LEFT,18118509207215334066,4495,-473.0127868652344,282.2646179199219,3.7994844913482666
303,LEFT,18118509207215334066,4498,-475.8902587890625,284.5990600585937,3.779982089996338
304,LEFT,18118509207215334066,4502,-480.1045227050781,288.0208740234375,3.767526626586914
305,LEFT,18118509207215334066,4505,-482.4031677246094,289.8866577148437,3.764002799987793
306,LEFT,18118509207215334066,4507,-484.3936462402344,291.5028381347656,3.7596395015716553
307,LEFT,18118509207215334066,4509,-486.7342529296875,293.4040222167969,3.75622034072876
308,LEFT,18118509207215334066,4511,-489.1003723144531,295.3280029296875,3.746087551116944
309,LEFT,18118509207215334066,4947,-745.85595703125,800.6549072265625,4.29201078414917
310,LEFT,18118509207215334066,4949,-745.952392578125,801.8005981445312,4.293288230895996
311,LEFT,18118509207215334066,4950,-745.9900512695312,802.4456787109375,4.294593334197998
312,LEFT,18118509207215334066,4951,-746.0094604492188,802.9260864257812,4.295577526092529
313,LEFT,18118509207215334066,4953,-746.0236206054688,804.0299682617188,4.297338962554932
314,LEFT,18118509207215334066,4954,-746.0160522460938,804.4976806640625,4.297946453094482
315,LEFT,18118509207215334066,3846,-21.00532913208008,-122.98619842529295,3.361405849456787
316,LEFT,18118509207215334066,3851,-21.50401306152344,-114.4111328125,3.326423168182373
317,LEFT,18118509207215334066,3854,-21.73526954650879,-111.54691314697266,3.321964263916016
318,LEFT,18118509207215334066,3855,-21.907093048095703,-109.63744354248048,3.3229024410247803
319,LEFT,18118509207215334066,3857,-22.188180923461918,-106.77100372314452,3.316230058670044
320,LEFT,18118509207215334066,4957,-745.9638671875,805.5736083984375,4.299135684967041
321,LEFT,18118509207215334066,4958,-745.9107666015625,806.1778564453125,4.299672603607178
322,LEFT,18118509207215334066,4960,-745.7747192382812,807.2128295898438,4.300179481506348
